index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
253,texas-a-m,Oklahoma City,oklahoma-city,Oklahoma City,No,10,1950-1951,1981-1982,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
254,texas-a-m,Oklahoma City Univ,oklahoma-city-univ,Oklahoma City Univ,No,1,1940-1941,1940-1941,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
255,texas-a-m,Oklahoma State,oklahoma-state,Oklahoma State,Yes,41,1960-1961,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
256,texas-a-m,OLE MISS,ole-miss,Ole Miss,Yes,18,2012-2013,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
257,texas-a-m,Oral Roberts,oral-roberts,Oral Roberts,Yes,13,1972-1973,2023-2024,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
258,texas-a-m,Oregon,oregon,Oregon,Yes,3,1970-1971,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
259,texas-a-m,Oregon State,oregon-state,Oregon State,Yes,6,1941-1942,2022-2023,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
260,texas-a-m,OUACHITA BAPTIST,ouachita-baptist,Ouachita Baptist,No,1,2007-2008,2007-2008,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
261,texas-a-m,PACIFIC,pacific,Pacific,Yes,9,1960-1961,2010-2011,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
262,texas-a-m,Pan American,ut-rio-grande-valley,UT Rio Grande Valley,Yes,2,1984-1985,1985-1986,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
263,texas-a-m,Panhandle A&M,panhandle-a-and-m,Panhandle A&m,No,1,1938-1939,1938-1939,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
264,texas-a-m,Penn,pennsylvania,Pennsylvania,Yes,1,2006-2007,2006-2007,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
265,texas-a-m,Penn State,penn-state,Penn State,Yes,6,1972-1973,2023-2024,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
266,texas-a-m,Pepperdine,pepperdine,Pepperdine,Yes,2,1954-1955,2017-2018,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
267,texas-a-m,Pepperdine College,pepperdine-college,Pepperdine College,No,1,1946-1947,1946-1947,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
268,texas-a-m,Phillips 66,phillips-66,Phillips 66,No,1,1941-1942,1941-1942,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
269,texas-a-m,PHILLIPS UNIVERSITY,phillips-university,Phillips University,No,2,1921-1922,1921-1922,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
270,texas-a-m,Pitt,pittsburgh,Pittsburgh,Yes,1,2025-2026,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
271,texas-a-m,Pittsburgh,pittsburgh,Pittsburgh,Yes,1,1985-1986,1985-1986,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
272,texas-a-m,Portland,portland,Portland,Yes,1,1982-1983,1982-1983,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
273,texas-a-m,Prairie View,prairie-view-a-m,Prairie View A&M,Yes,1,2025-2026,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
274,texas-a-m,PRAIRIE VIEW A&M,prairie-view-a-m,Prairie View A&M,Yes,15,1978-1979,2023-2024,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
275,texas-a-m,Princeton,princeton,Princeton,Yes,3,1994-1995,2002-2003,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
276,texas-a-m,Providence,providence,Providence,Yes,1,2017-2018,2017-2018,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
277,texas-a-m,Purdue,purdue,Purdue,Yes,5,1941-1942,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
278,texas-a-m,Randolph Field,randolph-field,Randolph Field,No,3,1942-1943,1943-1944,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
279,texas-a-m,Rhode Island,rhode-island,Rhode Island,Yes,1,1994-1995,1994-1995,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
280,texas-a-m,Rice,rice,Rice,Yes,188,1914-1915,2013-2014,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
281,texas-a-m,Richmond,richmond,Richmond,Yes,1,1957-1958,1957-1958,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
282,texas-a-m,Robert Morris,robert-morris,Robert Morris,Yes,1,1990-1991,1990-1991,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
283,texas-a-m,Rutgers,rutgers,Rutgers,Yes,1,2024-2025,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
284,texas-a-m,S.A. Aviation Cadet Center,s-a-aviation-cadet-center,S.a. Aviation Cadet Center,No,2,1942-1943,1943-1944,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
285,texas-a-m,S.A. Aviation Cadet Ctr,s-a-aviation-cadet-ctr,S.a. Aviation Cadet Ctr,No,1,1944-1945,1944-1945,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
286,texas-a-m,SAINT FRANCIS,saint-francis,Saint Francis,No,1,2016-2017,2016-2017,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
287,texas-a-m,Saint Louis,saint-louis,Saint Louis,Yes,3,1976-1977,2012-2013,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
288,texas-a-m,Saint Mary's,saint-mary-s,Saint Mary's,Yes,1,2025-2026,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
289,texas-a-m,Sam Houston,sam-houston,Sam Houston,Yes,1,1956-1957,1956-1957,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
290,texas-a-m,Sam Houston NC,sam-houston-nc,Sam Houston Nc,No,13,1912-1913,1924-1925,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
291,texas-a-m,Sam Houston State,sam-houston,Sam Houston,Yes,71,1925-1926,2014-2015,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
292,texas-a-m,Samford,samford,Samford,Yes,2,1977-1978,2009-2010,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
293,texas-a-m,San Antonio YMCA,san-antonio-ymca,San Antonio Ymca,No,2,1918-1919,1930-1931,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
294,texas-a-m,San Francisco,san-francisco,San Francisco,Yes,4,1959-1960,1978-1979,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
295,texas-a-m,San Marcos TC,san-marcos-tc,San Marcos Tc,No,1,1934-1935,1934-1935,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
296,texas-a-m,Santa Clara,santa-clara,Santa Clara,Yes,2,1959-1960,1999-2000,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
297,texas-a-m,SAVANNAH STATE,savannah-state,Savannah State,No,3,2005-2006,2018-2019,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
298,texas-a-m,SE Louisiana,se-louisiana,SE Louisiana,Yes,5,1986-1987,2020-2021,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
299,texas-a-m,SE OKLAHOMA STATE,se-oklahoma-state,Se Oklahoma State,No,2,1947-1948,1947-1948,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
300,texas-a-m,SE Oklahoma TC,se-oklahoma-tc,Se Oklahoma Tc,No,1,1939-1940,1939-1940,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
301,texas-a-m,Seattle,seattle-u,Seattle U,Yes,3,1961-1962,1975-1976,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
302,texas-a-m,Sec. Presb. of Houston,sec-presb-of-houston,Sec. Presb. Of Houston,No,2,1936-1937,1939-1940,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
303,texas-a-m,Seton Hall,seton-hall,Seton Hall,Yes,3,1947-1948,1993-1994,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
304,texas-a-m,SFA,stephen-f-austin,Stephen F. Austin,Yes,4,2008-2009,2012-2013,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
305,texas-a-m,SFA Teachers College,sfa-teachers-college,Sfa Teachers College,No,3,1932-1933,1934-1935,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
306,texas-a-m,Siena,siena,Siena,Yes,5,1946-1947,1994-1995,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
307,texas-a-m,Simmons College,simmons-college,Simmons College,No,5,1917-1918,1920-1921,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
308,texas-a-m,SIMON FRASER,simon-fraser,Simon Fraser,No,1,1988-1989,1988-1989,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
309,texas-a-m,SMU,smu,SMU,Yes,181,1918-1919,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
310,texas-a-m,South Alabama,south-alabama,South Alabama,Yes,4,1990-1991,2018-2019,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
311,texas-a-m,SOUTH CAROLINA,south-carolina,South Carolina,Yes,17,2012-2013,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
312,texas-a-m,SOUTH CAROLINA STATE,south-carolina-state,South Carolina State,Yes,1,2016-2017,2016-2017,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
313,texas-a-m,South Florida,south-florida,South Florida,Yes,1,1983-1984,1983-1984,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
314,texas-a-m,SOUTHERN,southern,Southern,Yes,6,1997-1998,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
315,texas-a-m,Southern Mississippi,southern-miss,Southern Miss,Yes,3,1964-1965,1985-1986,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
316,texas-a-m,SOUTHWEST TEXAS,texas-state,Texas State,Yes,2,1950-1951,1950-1951,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
317,texas-a-m,Southwestern,southwestern,Southwestern,No,16,1914-1915,1983-1984,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
318,texas-a-m,Sproles Transfer Co.,sproles-transfer-co,Sproles Transfer Co.,No,1,1931-1932,1931-1932,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
319,texas-a-m,ST. EDWARD’S,st-edwards,St. Edward’s,No,1,1981-1982,1981-1982,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
320,texas-a-m,St. John’s,st-john-s,St. John's,Yes,1,2011-2012,2011-2012,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
321,texas-a-m,ST. JOSEPH’S,saint-joseph-s,Saint Joseph's,Yes,1,2004-2005,2004-2005,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
322,texas-a-m,St. Joseph’s (Pa.),saint-joseph-s,Saint Joseph's,Yes,1,1992-1993,1992-1993,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
323,texas-a-m,St. Louis,saint-louis,Saint Louis,Yes,3,1946-1947,2000-2001,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
324,texas-a-m,St. Mary’s,saint-mary-s,Saint Mary's,Yes,10,1938-1939,1984-1985,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
325,texas-a-m,St. Mary’s (Calif.),saint-mary-s,Saint Mary's,Yes,2,1994-1995,1995-1996,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
326,texas-a-m,Stanford,stanford,Stanford,Yes,1,1949-1950,1949-1950,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
327,texas-a-m,Stephen F. Austin,stephen-f-austin,Stephen F. Austin,Yes,15,1946-1947,1999-2000,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
328,texas-a-m,SUL ROSS,sul-ross,Sul Ross,No,2,1926-1927,1926-1927,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
329,texas-a-m,SW LOUISIANA,louisiana,Louisiana,Yes,4,1976-1977,1995-1996,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
330,texas-a-m,SW LOUISIANA Inst.,sw-louisiana-inst,Sw Louisiana Inst.,No,1,1945-1946,1945-1946,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
331,texas-a-m,SW Missouri State,missouri-state,Missouri State,Yes,1,2001-2002,2001-2002,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
332,texas-a-m,SW OKLA. TEACHERS,sw-okla-teachers,Sw Okla. Teachers,No,2,1948-1949,1948-1949,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
333,texas-a-m,SW TEXAS STATE,texas-state,Texas State,Yes,11,1930-1931,1991-1992,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
334,texas-a-m,Syracuse,syracuse,Syracuse,Yes,2,2005-2006,2015-2016,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
335,texas-a-m,TAMU-COMMERCE,tamu-commerce,Tamu-commerce,No,1,2023-2024,2023-2024,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
336,texas-a-m,TARLETON STATE,tarleton-state,Tarleton State,Yes,2,1973-1974,2020-2021,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
337,texas-a-m,TCU,tcu,TCU,Yes,165,1914-1915,2021-2022,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
338,texas-a-m,Temple,temple,Temple,Yes,3,1957-1958,2019-2020,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
339,texas-a-m,Tennessee,tennessee,Tennessee,Yes,22,1951-1952,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
340,texas-a-m,Texaco of Houston,texaco-of-houston,Texaco Of Houston,No,1,1932-1933,1932-1933,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
341,texas-a-m,Texaco Scotties,texaco-scotties,Texaco Scotties,No,1,1933-1934,1933-1934,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
342,texas-a-m,Texas,texas,Texas,Yes,230,1916-1917,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
343,texas-a-m,Texas A&I,texas-a-and-i,Texas A&i,No,6,1933-1934,1982-1983,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
344,texas-a-m,TEXAS A&M INTERNATIONAL,texas-a-and-m-international,Texas A&m International,No,1,2010-2011,2010-2011,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
345,texas-a-m,TEXAS A&M-CORPUS CHRISTI,texas-a-m-corpus-christi,Texas A&M-Corpus Christi,Yes,1,2012-2013,2012-2013,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
346,texas-a-m,TEXAS A&M-KINGSVILLE,texas-a-and-m-kingsville,Texas A&m-kingsville,No,1,2001-2002,2001-2002,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
347,texas-a-m,TEXAS COLLEGE,texas-college,Texas College,No,1,1990-1991,1990-1991,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
348,texas-a-m,TEXAS LUTHERAN,texas-lutheran,Texas Lutheran,No,5,1972-1973,1983-1984,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
349,texas-a-m,Texas Oil Co.,texas-oil-co,Texas Oil Co.,No,1,1931-1932,1931-1932,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
350,texas-a-m,TEXAS PAN-AMERICAN,ut-rio-grande-valley,UT Rio Grande Valley,Yes,1,2000-2001,2000-2001,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
351,texas-a-m,TEXAS SOUTHERN,texas-southern,Texas Southern,Yes,12,1980-1981,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
352,texas-a-m,TEXAS STATE,texas-state,Texas State,Yes,1,2007-2008,2007-2008,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
353,texas-a-m,Texas Tech,texas-tech,Texas Tech,Yes,127,1941-1942,2024-2025,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
354,texas-a-m,TEXAS WESLEYAN,texas-wesleyan,Texas Wesleyan,No,2,1971-1972,1983-1984,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
355,texas-a-m,Texas Western,utep,UTEP,Yes,1,1963-1964,1963-1964,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
356,texas-a-m,TEXAS-PERMIAN BASIN,texas-permian-basin,Texas-permian Basin,No,1,2004-2005,2004-2005,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
357,texas-a-m,The Citadel,the-citadel,The Citadel,Yes,2,1970-1971,2009-2010,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
358,texas-a-m,Trinity,duke,Duke,Yes,16,1948-1949,2004-2005,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
359,texas-a-m,TRINITY UNIVERSITY,trinity-university,Trinity University,No,1,1951-1952,1951-1952,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
360,texas-a-m,TROY,troy,Troy,Yes,2,2012-2013,2019-2020,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
361,texas-a-m,TULANE,tulane,Tulane,Yes,14,1915-1916,2005-2006,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
362,texas-a-m,TULSA,tulsa,Tulsa,Yes,7,1954-1955,2008-2009,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
363,texas-a-m,U.S. Marines (Galveston),u-s-marines-galveston,U.s. Marines (galveston),No,2,1918-1919,1918-1919,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
364,texas-a-m,UAB,uab,UAB,Yes,1,1985-1986,1985-1986,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
365,texas-a-m,UC IRVINE,uc-irvine,UC Irvine,Yes,2,2007-2008,2018-2019,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
366,texas-a-m,UCF,ucf,UCF,Yes,2,2024-2025,2025-2026,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
367,texas-a-m,UCLA,ucla,UCLA,Yes,5,1961-1962,2016-2017,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
368,texas-a-m,UCSB,uc-santa-barbara,UC Santa Barbara,Yes,1,2017-2018,2017-2018,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
369,texas-a-m,ULM,ul-monroe,UL Monroe,Yes,7,2001-2002,2022-2023,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
370,texas-a-m,UMBC,umbc,UMBC,Yes,1,1995-1996,1995-1996,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
371,texas-a-m,UMKC,kansas-city,Kansas City,Yes,2,1996-1997,1997-1998,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
372,texas-a-m,UNC Charlotte,charlotte,Charlotte,Yes,2,1970-1971,1980-1981,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
373,texas-a-m,UNC WILMINGTON,unc-wilmington,UNC Wilmington,Yes,1,2008-2009,2008-2009,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
374,texas-a-m,UNC-ASHEVILLE,unc-asheville,UNC Asheville,Yes,1,2015-2016,2015-2016,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
375,texas-a-m,UNI,northern-iowa,Northern Iowa,Yes,1,2015-2016,2015-2016,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
376,texas-a-m,UNLV,unlv,UNLV,Yes,7,1974-1975,1993-1994,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
377,texas-a-m,USC,usc,USC,Yes,3,1936-1937,2017-2018,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
378,texas-a-m,USC UPSTATE,south-carolina-upstate,South Carolina Upstate,Yes,1,2015-2016,2015-2016,RESOLVED,Texas A&M official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
