index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
395,oregon,Oregon State (11/NR),oregon-state,Oregon State,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
396,oregon,Oregon State (13/NR),oregon-state,Oregon State,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
397,oregon,Oregon State (14/NR),oregon-state,Oregon State,Yes,2,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
398,oregon,Oregon State (16/NR),oregon-state,Oregon State,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
399,oregon,Oregon State (17/NR),oregon-state,Oregon State,Yes,2,2001-2002,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
400,oregon,Oregon State (20/NR),oregon-state,Oregon State,Yes,2,1996-1997,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
401,oregon,Oregon State (21/NR),oregon-state,Oregon State,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
402,oregon,Oregon State (22/NR),oregon-state,Oregon State,Yes,2,1994-1995,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
403,oregon,Oregon State (23/NR),oregon-state,Oregon State,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
404,oregon,Oregon State (24/NR),oregon-state,Oregon State,Yes,2,1996-1997,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
405,oregon,Oregon State (25/NR),oregon-state,Oregon State,Yes,1,1994-1995,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
406,oregon,Oregon State (6/NR),oregon-state,Oregon State,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
407,oregon,Oregon State (8/NR),oregon-state,Oregon State,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
408,oregon,Oregon State (NR/1),oregon-state,Oregon State,Yes,1,1980-1981,1980-1981,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
409,oregon,Oregon State (NR/13),oregon-state,Oregon State,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
410,oregon,Oregon State (NR/15),oregon-state,Oregon State,Yes,2,1974-1975,1981-1982,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
411,oregon,Oregon State (NR/16),oregon-state,Oregon State,Yes,2,1975-1976,1984-1985,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
412,oregon,Oregon State (NR/18),oregon-state,Oregon State,Yes,1,1989-1990,1989-1990,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
413,oregon,Oregon State (NR/19),oregon-state,Oregon State,Yes,2,1979-1980,1983-1984,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
414,oregon,Oregon State (NR/2),oregon-state,Oregon State,Yes,1,1980-1981,1980-1981,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
415,oregon,Oregon State (NR/20),oregon-state,Oregon State,Yes,3,1957-1958,1984-1985,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
416,oregon,Oregon State (NR/22),oregon-state,Oregon State,Yes,1,1989-1990,1989-1990,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
417,oregon,Oregon State (NR/23),oregon-state,Oregon State,Yes,1,1989-1990,1989-1990,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
418,oregon,Oregon State (NR/4),oregon-state,Oregon State,Yes,1,1980-1981,1980-1981,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
419,oregon,Oregon State (NR/6),oregon-state,Oregon State,Yes,4,1963-1964,1981-1982,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
420,oregon,Oregon State (NR/7),oregon-state,Oregon State,Yes,2,1963-1964,1963-1964,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
421,oregon,Oregonians AAU,oregonians-aau,Oregonians AAU,No,6,1939-1940,1941-1942,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
422,oregon,Pacific,pacific,Pacific,Yes,6,1951-1952,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
423,oregon,Pacific (10/NR),pacific,Pacific,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
424,oregon,Pacific (12/NR),pacific,Pacific,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
425,oregon,Pacific (14/NR),pacific,Pacific,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
426,oregon,Pacific (Ore.),pacific-oregon,Pacific (Oregon),No,9,1910-1911,1931-1932,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
427,oregon,Pacific Dental,pacific-dental,Pacific Dental,No,6,1921-1922,1923-1924,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
428,oregon,Pacific Lutheran,pacific-lutheran,Pacific Lutheran,No,2,1980-1981,1992-1993,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
429,oregon,Pacific Packards,pacific-packards,Pacific Packards,No,1,1938-1939,1938-1939,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
430,oregon,Pendleton,pendleton,Pendleton,No,1,1907-1908,1907-1908,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
431,oregon,Penn State,penn-state,Penn State,Yes,2,1974-1975,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
432,oregon,Penn State (15/NR),penn-state,Penn State,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
433,oregon,Pepperdine,pepperdine,Pepperdine,Yes,4,1976-1977,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
434,oregon,Pepperdine (12/NR),pepperdine,Pepperdine,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
435,oregon,Pepperdine (5/NR),pepperdine,Pepperdine,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
436,oregon,Phillips Oil,phillips-oil,Phillips Oil,No,1,1940-1941,1940-1941,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
437,oregon,Portage Militia (Wis.),portage-militia-wis,Portage Militia (Wis.),No,1,1910-1911,1910-1911,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
438,oregon,Portland,portland,Portland,Yes,61,1937-1938,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
439,oregon,Portland (11/NR),portland,Portland,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
440,oregon,Portland (20/NR),portland,Portland,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
441,oregon,Portland (7/NR),portland,Portland,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
442,oregon,Portland Boilermakers,portland-boilermakers,Portland Boilermakers,No,3,1942-1943,1942-1943,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
443,oregon,Portland Checkerboards,portland-checkerboards,Portland Checkerboards,No,2,1928-1929,1928-1929,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
444,oregon,Portland Checkers,portland-checkerboards,Portland Checkerboards,No,1,1927-1928,1927-1928,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: portland-checkers -> portland-checkerboards (Portland Checkerboards).
445,oregon,Portland State,portland-state,Portland State,Yes,13,1996-1997,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
446,oregon,Portland State (14/NR),portland-state,Portland State,Yes,1,2018-2019,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
447,oregon,Portland State (22/NR),portland-state,Portland State,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
448,oregon,Prairie View A&M,prairie-view-a-and-m,Prairie View A&M,Yes,2,2011-2012,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
449,oregon,Princeton,princeton,Princeton,Yes,2,1973-1974,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
450,oregon,Providence,providence,Providence,Yes,1,1975-1976,1975-1976,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
451,oregon,Providence (11/10),providence,Providence,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
452,oregon,Providence (NR/18),providence,Providence,Yes,1,1972-1973,1972-1973,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
453,oregon,Puget Sound,puget-sound,Puget Sound,No,5,1950-1951,1987-1988,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
454,oregon,Purdue,purdue,Purdue,Yes,4,1939-1940,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
455,oregon,Purdue (13/17),purdue,Purdue,Yes,1,2024-2025,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
456,oregon,Purdue (NR/11),purdue,Purdue,Yes,1,1987-1988,1987-1988,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
457,oregon,Redlands,redlands,Redlands,No,1,1925-1926,1925-1926,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
458,oregon,Rhode Island,rhode-island,Rhode Island,Yes,2,1980-1981,1981-1982,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
459,oregon,Rhode Island (9/NR),rhode-island,Rhode Island,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
460,oregon,Rice,rice,Rice,Yes,5,1956-1957,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
461,oregon,Richmond,richmond,Richmond,Yes,2,1981-1982,1982-1983,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
462,oregon,Rider,rider,Rider,Yes,1,2017-2018,2017-2018,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
463,oregon,Riggs,riggs,Riggs,No,1,1935-1936,1935-1936,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
464,oregon,Roseburg,roseburg,Roseburg,No,3,1906-1907,1907-1908,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
465,oregon,Roseburg AL,roseburg-al,Roseburg AL,No,1,1927-1928,1927-1928,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
466,oregon,Rutgers,rutgers,Rutgers,Yes,4,1982-1983,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
467,oregon,S. Carolina (NR/16),south-carolina,South Carolina,Yes,1,2023-2024,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
468,oregon,SMU (13/NR),smu,SMU,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: smu -> smu (SMU).
469,oregon,Sacramento JC,sacramento-jc,Sacramento JC,No,1,1932-1933,1932-1933,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
470,oregon,Sacramento State,sacramento-state,Sacramento State,Yes,4,1953-1954,1978-1979,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
471,oregon,Sacramento State (16/NR),sacramento-state,Sacramento State,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
472,oregon,Saint Joseph’s (5/NR),saint-joseph-s,Saint Joseph's,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
473,oregon,Saint Louis,saint-louis,Saint Louis,Yes,1,1976-1977,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
474,oregon,Saint Louis (25/13),saint-louis,Saint Louis,Yes,1,2012-2013,2012-2013,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
475,oregon,Saint Mary’s,saint-mary-s,Saint Mary's,Yes,3,1994-1995,2009-2010,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
476,oregon,Saint Mary’s (12/NR),saint-mary-s,Saint Mary's,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
477,oregon,Saint Mary’s (CA),saint-mary-s,Saint Mary's,Yes,1,2021-2022,2021-2022,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
478,oregon,Salem Florsheim Club,salem-florsheim-club,Salem Florsheim Club,No,1,1931-1932,1931-1932,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
479,oregon,Salem Yellowjackets,salem-yellowjackets,Salem Yellowjackets,No,1,1913-1914,1913-1914,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
480,oregon,San Diego,san-diego,San Diego,Yes,2,2008-2009,2018-2019,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
481,oregon,San Diego State,san-diego-state,San Diego State,Yes,8,1977-1978,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
482,oregon,San Francisco,san-francisco,San Francisco,Yes,7,1947-1948,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
483,oregon,San Francisco (12/NR),san-francisco,San Francisco,Yes,1,2007-2008,2007-2008,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
484,oregon,San Francisco (17/NR),san-francisco,San Francisco,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
485,oregon,San Francisco (NR/18),san-francisco,San Francisco,Yes,2,1948-1949,1948-1949,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
486,oregon,San Francisco State,san-francisco-state,San Francisco State,No,2,1976-1977,1979-1980,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
487,oregon,San Jose Golds,san-jose-golds,San Jose Golds,No,1,1926-1927,1926-1927,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
488,oregon,San Jose State,san-jose-state,San Jose State,Yes,13,1925-1926,2010-2011,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
489,oregon,San Jose State (17/NR),san-jose-state,San Jose State,Yes,1,1970-1971,1970-1971,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
490,oregon,Santa Clara,santa-clara,Santa Clara,Yes,14,1936-1937,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
491,oregon,Savannah State,savannah-state,Savannah State,Yes,1,2005-2006,2005-2006,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
492,oregon,Savannah State (23/NR),savannah-state,Savannah State,Yes,1,2016-2017,2016-2017,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
493,oregon,Savannah State (25/NR),savannah-state,Savannah State,Yes,1,2015-2016,2015-2016,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
494,oregon,Seattle,seattle-u,Seattle U,Yes,9,1952-1953,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: seattle -> seattle-u (Seattle U).
495,oregon,Seattle Coast Guard,seattle-coast-guard,Seattle Coast Guard,No,2,1944-1945,1944-1945,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
496,oregon,Seattle Pacific,seattle-pacific,Seattle Pacific,No,4,1975-1976,1994-1995,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
497,oregon,Seton Hall,seton-hall,Seton Hall,Yes,1,1999-2000,1999-2000,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
498,oregon,Seton Hall (11/13),seton-hall,Seton Hall,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
499,oregon,Seton Hall (21/NR),seton-hall,Seton Hall,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
500,oregon,Signal Oil,signal-oil,Signal Oil,No,5,1936-1937,1941-1942,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
501,oregon,Silverton AC,silverton-ac,Silverton AC,No,1,1922-1923,1922-1923,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
502,oregon,South Carolina State,south-carolina-state,South Carolina State,Yes,1,2000-2001,2000-2001,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
503,oregon,South Dakota State,south-dakota-state,South Dakota State,Yes,1,2025-2026,2025-2026,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: south-dakota-state -> south-dakota-state (South Dakota State).
504,oregon,Southeast Missouri State,southeast-missouri-state,SEMO,Yes,1,2011-2012,2011-2012,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
505,oregon,Southern Illinois,southern-illinois,Southern Illinois,Yes,2,1997-1998,1998-1999,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
506,oregon,Southern Oregon,southern-oregon,Southern Oregon,No,15,1932-1933,1939-1940,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
507,oregon,Spaulding,spaulding,Spaulding,No,1,1925-1926,1925-1926,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
508,oregon,Spokane AC,spokane-ac,Spokane AC,No,1,1922-1923,1922-1923,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
509,oregon,Springfield (Mass.),springfield-mass,Springfield (Mass.),No,1,1947-1948,1947-1948,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
510,oregon,St. Bonaventure,st-bonaventure,St. Bonaventure,Yes,1,1976-1977,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: st-bonaventure -> st-bonaventure (St. Bonaventure).
511,oregon,St. James College,st-james-college,St. James College,No,1,1913-1914,1913-1914,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
512,oregon,St. John’s,st-john-s,St. John's,Yes,2,1974-1975,1976-1977,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
513,oregon,St. Joseph’s,saint-joseph-s,Saint Joseph's,Yes,1,1938-1939,1938-1939,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
514,oregon,St. Martin’s,st-martins,St. Martin’s,No,4,1981-1982,1999-2000,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
515,oregon,St. Mary’s,saint-mary-s,Saint Mary's,Yes,8,1932-1933,1993-1994,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
516,oregon,St. Olaf,st-olaf,St. Olaf,No,1,1982-1983,1982-1983,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
517,oregon,St. Peter’s,saint-peter-s,Saint Peter's,Yes,1,1974-1975,1974-1975,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,Current-main integration rebase: saint-peter-s -> saint-peter-s (Saint Peter's).
518,oregon,Stanford,stanford,Stanford,Yes,119,1919-1920,2023-2024,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
519,oregon,Stanford (10/NR),stanford,Stanford,Yes,2,2012-2013,2024-2025,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
520,oregon,Stanford (11/NR),stanford,Stanford,Yes,3,2015-2016,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
521,oregon,Stanford (12/NR),stanford,Stanford,Yes,1,2002-2003,2002-2003,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
522,oregon,Stanford (13/20),stanford,Stanford,Yes,1,2001-2002,2001-2002,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
523,oregon,Stanford (13/NR),stanford,Stanford,Yes,1,2019-2020,2019-2020,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
524,oregon,Stanford (15/NR),stanford,Stanford,Yes,1,2006-2007,2006-2007,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
525,oregon,Stanford (17/NR),stanford,Stanford,Yes,1,2013-2014,2013-2014,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
526,oregon,Stanford (21/NR),stanford,Stanford,Yes,1,2020-2021,2020-2021,RESOLVED,Oregon official source label normalized conservatively; current-D1 aliases standardized where independently clear; historical/non-current identities retained as stable research keys.,,
