source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
BUTRAW-01249,butler,1969-1970,1970-01-07,Indiana State,indiana-state,Indiana State,100,104,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J7    at Indiana State         L, 100-104 (OT)",50,
BUTRAW-01250,butler,1969-1970,1970-01-10,VALPARAISO,valparaiso,Valparaiso,95,80,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J10  VALPARAISO*             W, 95-80",50,
BUTRAW-01251,butler,1969-1970,1970-01-12,WABASH,wabash,Wabash,88,71,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J12 WABASH                 W, 88-71",50,
BUTRAW-01252,butler,1969-1970,1970-01-21,EVANSVILLE,evansville,Evansville,94,88,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J21  EVANSVILLE*            W, 94-88",50,
BUTRAW-01253,butler,1969-1970,1970-01-24,DePauw,depauw,DePauw,89,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J24  at DePauw*                     L, 89-90",50,
BUTRAW-01254,butler,1969-1970,1970-01-28,ST. JOSEPH’S,st-josephs-ind,St. Joseph's (Ind.),103,90,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J28  ST. JOSEPH’S*            W, 103-90",50,
BUTRAW-01255,butler,1969-1970,1970-01-31,ORAL ROBERTS,oral-roberts,Oral Roberts,108,96,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J31  ORAL ROBERTS          W, 108-96",50,
BUTRAW-01256,butler,1969-1970,1970-02-04,Ball State,ball-state,Ball State,102,95,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F4   at Ball State              W, 102-95",50,
BUTRAW-01257,butler,1969-1970,1970-02-07,INDIANA STATE,indiana-state,Indiana State,91,93,L,1,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F7  INDIANA STATE          L, 91-93 (OT)",50,
BUTRAW-01258,butler,1969-1970,1970-02-09,Wabash,wabash,Wabash,106,91,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F9   at Wabash                W, 106-91",50,
BUTRAW-01259,butler,1969-1970,1970-02-11,Valparaiso,valparaiso,Valparaiso,99,87,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F11   at Valparaiso*              W, 99-87",50,
BUTRAW-01260,butler,1969-1970,1970-02-14,Evansville,evansville,Evansville,99,87,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F14  at Evansville*              W, 99-87",50,
BUTRAW-01261,butler,1969-1970,1970-02-18,DePAUW,depauw,DePauw,111,86,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","F18 DePAUW*                W, 111-86",50,
BUTRAW-01262,butler,1969-1970,1970-02-21,St. Joseph’s,st-josephs-ind,St. Joseph's (Ind.),77,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F21  at St. Joseph’s*                  L, 77-79",50,
BUTRAW-01263,butler,1969-1970,1970-02-23,NOTRE DAME,notre-dame,Notre Dame,114,121,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F23  #13 NOTRE DAME           L, 114-121",50,
BUTRAW-01264,butler,1970-1971,1970-12-01,Illinois,illinois,Illinois,102,113,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D1   at Illinois                      L, 102-113",50,
BUTRAW-01265,butler,1970-1971,1970-12-02,VCU,vcu,VCU,99,97,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D2  VCU                     W, 99-97",50,
BUTRAW-01266,butler,1970-1971,1970-12-04,New Mexico,new-mexico,New Mexico,86,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D4   at New Mexico                  L, 86-94",50,
BUTRAW-01267,butler,1970-1971,1970-12-05,Arizona,arizona,Arizona,92,108,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D5   at Arizona                      L, 92-108",50,
BUTRAW-01268,butler,1970-1971,1970-12-08,Northwestern,northwestern,Northwestern,79,98,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D8   at Northwestern                 L, 79-98",50,
BUTRAW-01269,butler,1970-1971,1970-12-11,EARLHAM,earlham,Earlham,95,87,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D11 EARLHAM                W, 95-87",50,
BUTRAW-01270,butler,1970-1971,1970-12-14,Michigan State,michigan-state,Michigan State,75,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D14  at Michigan State               L, 75-99",50,
BUTRAW-01271,butler,1970-1971,1970-12-19,WESTERN KENTUCKY,western-kentucky,Western Kentucky,90,100,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D19  #11 WESTERN KENTUCKY  L, 90-100",50,
BUTRAW-01272,butler,1970-1971,1970-12-21,Ohio State,ohio-state,Ohio State,77,96,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D21  at Ohio State                    L, 77-96",50,
BUTRAW-01273,butler,1970-1971,1970-12-22,Indiana,indiana,Indiana,94,111,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D22  at #11 Indiana                  L, 94-111",50,
BUTRAW-01274,butler,1970-1971,1970-12-28,YALE,yale,Yale,96,77,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D28 YALE                    W, 96-77",50,
BUTRAW-01275,butler,1970-1971,1970-12-30,Ball State,ball-state,Ball State,104,96,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D30  at Ball State              W, 104-96",50,
BUTRAW-01276,butler,1970-1971,1971-01-06,Evansville,evansville,Evansville,73,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J6    at Evansville*                    L, 73-91",50,
BUTRAW-01277,butler,1970-1971,1971-01-09,DePAUW,depauw,DePauw,98,82,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","J9  DePAUW*                W, 98-82",50,
BUTRAW-01278,butler,1970-1971,1971-01-11,Indiana State,indiana-state,Indiana State,90,98,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J11   at Indiana State                 L, 90-98",50,
BUTRAW-01279,butler,1970-1971,1971-01-27,TOLEDO,toledo,Toledo,67,77,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J27 TOLEDO                        L, 67-77",50,
BUTRAW-01280,butler,1970-1971,1971-01-30,St. Joseph’s,st-josephs-ind,St. Joseph's (Ind.),85,88,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J30  at St. Joseph’s*                  L, 85-88",50,
BUTRAW-01281,butler,1970-1971,1971-02-03,VALPARAISO,valparaiso,Valparaiso,91,86,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F3  VALPARAISO*             W, 91-86",50,
BUTRAW-01282,butler,1970-1971,1971-02-06,BALL STATE,ball-state,Ball State,91,85,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F6  BALL STATE              W, 91-85",50,
BUTRAW-01283,butler,1970-1971,1971-02-08,Notre Dame,notre-dame,Notre Dame,81,93,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F8   at #9 Notre Dame               L, 81-93",50,
BUTRAW-01284,butler,1970-1971,1971-02-10,DePauw,depauw,DePauw,88,75,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F10  at DePauw*                W, 88-75",50,
BUTRAW-01285,butler,1970-1971,1971-02-13,EVANSVILLE,evansville,Evansville,90,102,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F13  EVANSVILLE*                L, 90-102",50,
BUTRAW-01286,butler,1970-1971,1971-02-15,WABASH,wabash,Wabash,98,80,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F15 WABASH                 W, 98-80",50,
BUTRAW-01287,butler,1970-1971,1971-02-17,ST. JOSEPH’S,st-josephs-ind,St. Joseph's (Ind.),92,78,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F17  ST. JOSEPH’S*             W, 92-78",50,
BUTRAW-01288,butler,1970-1971,1971-02-20,Valparaiso,valparaiso,Valparaiso,82,95,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F20  at Valparaiso*                   L, 82-95",50,
BUTRAW-01289,butler,1970-1971,1971-02-23,INDIANA STATE,indiana-state,Indiana State,85,89,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F23 INDIANA STATE               L, 85-89",50,
BUTRAW-01290,butler,1971-1972,1971-12-01,Illinois,illinois,Illinois,71,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D1   at Illinois                        L, 71-73",50,
BUTRAW-01291,butler,1971-1972,1971-12-04,DRAKE,drake,Drake,77,87,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D4  DRAKE                         L, 77-87",50,
BUTRAW-01292,butler,1971-1972,1971-12-06,INDIANA CENTRAL,indianapolis,Indianapolis,95,105,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D6  INDIANA CENTRAL          L, 95-105",50,
BUTRAW-01293,butler,1971-1972,1971-12-09,Minnesota,minnesota,Minnesota,56,77,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D9   at Minnesota                    L, 56-77",50,
BUTRAW-01294,butler,1971-1972,1971-12-11,Wabash,wabash,Wabash,77,65,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D11  at Wabash                 W, 77-65",50,
BUTRAW-01295,butler,1971-1972,1971-12-16,Western Kentucky,western-kentucky,Western Kentucky,69,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D16  at Western Kentucky            L, 69-91",50,
BUTRAW-01296,butler,1971-1972,1971-12-18,OHIO STATE,ohio-state,Ohio State,70,82,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D18  #10 OHIO STATE               L, 70-82",50,
BUTRAW-01297,butler,1971-1972,1971-12-20,MICHIGAN STATE,michigan-state,Michigan State,71,77,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D20 MICHIGAN STATE             L, 71-77",50,
BUTRAW-01298,butler,1971-1972,1971-12-22,INDIANA,indiana,Indiana,74,85,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D22 #8 INDIANA                    L, 74-85",50,
BUTRAW-01299,butler,1971-1972,1971-12-27,CINCINNATI,cincinnati,Cincinnati,79,75,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D27 CINCINNATI              W, 79-75",50,
BUTRAW-01300,butler,1971-1972,1972-01-03,Ball State,ball-state,Ball State,85,92,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J3    at Ball State                     L, 85-92",50,
BUTRAW-01301,butler,1971-1972,1972-01-05,Evansville,evansville,Evansville,92,105,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J5    at Evansville*                  L, 92-105",50,
BUTRAW-01302,butler,1971-1972,1972-01-08,DePAUW,depauw,DePauw,78,75,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","J8  DePAUW*                W, 78-75",50,
BUTRAW-01303,butler,1971-1972,1972-01-10,TEXAS ARLINGTON,ut-arlington,UT Arlington,82,87,L,1,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J10  TEXAS ARLINGTON     L, 82-87 (OT)",50,
BUTRAW-01304,butler,1971-1972,1972-01-12,Toledo,toledo,Toledo,55,78,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J12   at Toledo                        L, 55-78",50,
BUTRAW-01305,butler,1971-1972,1972-01-15,INDIANA STATE,indiana-state,Indiana State,66,81,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J15  INDIANA STATE               L, 66-81",50,
BUTRAW-01306,butler,1971-1972,1972-01-17,ORAL ROBERTS,oral-roberts,Oral Roberts,107,118,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J17  ORAL ROBERTS              L, 107-118",50,
BUTRAW-01307,butler,1971-1972,1972-01-29,St. Joseph’s,st-josephs-ind,St. Joseph's (Ind.),77,87,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J29  at St. Joseph’s*                  L, 77-87",50,
BUTRAW-01308,butler,1971-1972,1972-01-31,BALL STATE,ball-state,Ball State,88,86,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J31  BALL STATE              W, 88-86",50,
BUTRAW-01309,butler,1971-1972,1972-02-02,VALPARAISO,valparaiso,Valparaiso,73,91,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F2  VALPARAISO*                  L, 73-91",50,
BUTRAW-01310,butler,1971-1972,1972-02-05,Indiana State,indiana-state,Indiana State,84,80,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F5   at Indiana State            W, 84-80",50,
BUTRAW-01311,butler,1971-1972,1972-02-09,DePauw,depauw,DePauw,78,76,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F9   at DePauw*                W, 78-76",50,
BUTRAW-01312,butler,1971-1972,1972-02-12,EVANSVILLE,evansville,Evansville,93,98,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F12  EVANSVILLE*                  L, 93-98",50,
BUTRAW-01313,butler,1971-1972,1972-02-14,Marquette,marquette,Marquette,76,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F14  at #2 Marquette                 L, 76-90",50,
BUTRAW-01314,butler,1971-1972,1972-02-16,ST. JOSEPH’S,st-josephs-ind,St. Joseph's (Ind.),73,84,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F16  ST. JOSEPH’S*                  L, 73-84",50,
BUTRAW-01315,butler,1971-1972,1972-02-19,Valparaiso,valparaiso,Valparaiso,77,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F19  at Valparaiso*                   L, 77-99",50,
BUTRAW-01316,butler,1972-1973,1972-12-02,NORTHWESTERN,northwestern,Northwestern,65,61,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D2  NORTHWESTERN         W, 65-61",50,
BUTRAW-01317,butler,1972-1973,1972-12-06,Drake,drake,Drake,68,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D6   at Drake                         L, 68-83",50,
BUTRAW-01318,butler,1972-1973,1972-12-09,Louisville,louisville,Louisville,67,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D9   at Louisville                     L, 67-90",50,
BUTRAW-01319,butler,1972-1973,1972-12-11,OCCIDENTAL,occidental,Occidental,78,53,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D11  OCCIDENTAL             W, 78-53",50,
BUTRAW-01320,butler,1972-1973,1972-12-13,WESTERN KENTUCKY,western-kentucky,Western Kentucky,88,82,W,1,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D13 WESTERN KENTUCKY W, 88-82 (OT)",50,
BUTRAW-01321,butler,1972-1973,1972-12-16,Ohio State,ohio-state,Ohio State,55,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D16  at Ohio State                    L, 55-86",50,
BUTRAW-01322,butler,1972-1973,1972-12-21,TOLEDO,toledo,Toledo,72,68,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D21 TOLEDO                 W, 72-68",50,
BUTRAW-01323,butler,1972-1973,1972-12-23,BALL STATE,ball-state,Ball State,102,70,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D23 BALL STATE             W, 102-70",50,
BUTRAW-01324,butler,1972-1973,1972-12-27,INDIANA STATE,indiana-state,Indiana State,56,70,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D27 INDIANA STATE               L, 56-70",50,
BUTRAW-01325,butler,1972-1973,1973-01-01,Evansville,evansville,Evansville,77,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J1    at Evansville*              W, 77-67",50,
BUTRAW-01326,butler,1972-1973,1973-01-03,MARQUETTE,marquette,Marquette,66,67,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J3   #3 MARQUETTE               L, 66-67",50,
BUTRAW-01327,butler,1972-1973,1973-01-06,Indiana Central,indianapolis,Indianapolis,71,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J6    at Indiana Central*          W, 71-54",50,
BUTRAW-01328,butler,1972-1973,1973-01-08,VALPARAISO,valparaiso,Valparaiso,63,65,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J8   VALPARAISO*                  L, 63-65",50,
BUTRAW-01329,butler,1972-1973,1973-01-10,St. Joseph’s,st-josephs-ind,St. Joseph's (Ind.),66,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J10  at St. Joseph’s*                  L, 66-71",50,
BUTRAW-01330,butler,1972-1973,1973-01-13,WABASH,wabash,Wabash,90,68,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J13  WABASH*                W, 90-68",50,
BUTRAW-01331,butler,1972-1973,1973-01-19,AIR FORCE,air-force,Air Force,61,56,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J19  AIR FORCE               W, 61-56",50,
BUTRAW-01332,butler,1972-1973,1973-01-24,DePAUW,depauw,DePauw,87,58,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","J24 DePAUW*                W, 87-58",50,
BUTRAW-01333,butler,1972-1973,1973-01-31,Wabash,wabash,Wabash,72,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J31   at Wabash*                W, 72-67",50,
BUTRAW-01334,butler,1972-1973,1973-02-05,Notre Dame,notre-dame,Notre Dame,62,89,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F5   at Notre Dame                   L, 62-89",50,
BUTRAW-01335,butler,1972-1973,1973-02-07,EVANSVILLE,evansville,Evansville,76,74,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F7  EVANSVILLE*             W, 76-74",50,
BUTRAW-01336,butler,1972-1973,1973-02-10,DePauw,depauw,DePauw,62,59,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F10  at DePauw*                W, 62-59",50,
BUTRAW-01337,butler,1972-1973,1973-02-14,Indiana State,indiana-state,Indiana State,64,68,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F14  at Indiana State                 L, 64-68",50,
BUTRAW-01338,butler,1972-1973,1973-02-17,INDIANA CENTRAL,indianapolis,Indianapolis,74,66,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F17  INDIANA CENTRAL*       W, 74-66",50,
BUTRAW-01339,butler,1972-1973,1973-02-20,ST. JOSEPH’S,st-josephs-ind,St. Joseph's (Ind.),69,70,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"F20  ST. JOSEPH’S*                  L, 69-70",50,
BUTRAW-01340,butler,1972-1973,1973-02-27,Cincinnati,cincinnati,Cincinnati,57,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F27  Cincinnati                       L, 57-83",50,
BUTRAW-01341,butler,1972-1973,1973-03-03,Valparaiso,valparaiso,Valparaiso,53,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"M3   at Valparaiso*                   L, 53-75",50,
BUTRAW-01342,butler,1973-1974,1973-12-01,SW MISSOURI,missouri-state,Missouri State,59,58,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D1  SW MISSOURI            W, 59-58",50,
BUTRAW-01343,butler,1973-1974,1973-12-05,INDIANA STATE,indiana-state,Indiana State,71,62,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D5  INDIANA STATE           W, 71-62",50,
BUTRAW-01344,butler,1973-1974,1973-12-08,LOUISVILLE,louisville,Louisville,81,91,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D8  #9 LOUISVILLE                L, 81-91",50,
BUTRAW-01345,butler,1973-1974,1973-12-10,MILLIKIN,millikin,Millikin,93,71,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D10 MILLIKIN                W, 93-71",50,
BUTRAW-01346,butler,1973-1974,1973-12-13,Western Kentucky,western-kentucky,Western Kentucky,96,104,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D13  at Western Kentucky           L, 96-104",50,
BUTRAW-01347,butler,1973-1974,1973-12-19,BALL STATE,ball-state,Ball State,80,83,L,2,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D19 BALL STATE             L, 80-83 (2OT)",50,
BUTRAW-01348,butler,1973-1974,1973-12-22,MINNESOTA,minnesota,Minnesota,68,70,L,2,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D22 MINNESOTA            L, 68-70 (2OT)",50,
BUTRAW-01349,butler,1973-1974,1973-12-27,OHIO STATE,ohio-state,Ohio State,63,77,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"D27 OHIO STATE                   L, 63-77",50,
BUTRAW-01350,butler,1973-1974,1974-01-02,Indiana State,indiana-state,Indiana State,75,62,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J2    at Indiana State            W, 75-62",50,
BUTRAW-01351,butler,1973-1974,1974-01-05,CREIGHTON,creighton,Creighton,58,75,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J5  CREIGHTON                   L, 58-75",50,
BUTRAW-01352,butler,1973-1974,1974-01-08,Toledo,toledo,Toledo,68,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J8    at Toledo                        L, 68-94",50,
BUTRAW-01353,butler,1973-1974,1974-01-10,INDIANA CENTRAL,indianapolis,Indianapolis,85,69,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J10  INDIANA CENTRAL*       W, 85-69",50,
BUTRAW-01354,butler,1973-1974,1974-01-15,Marquette,marquette,Marquette,54,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J15   at #6 Marquette                 L, 54-73",50,
BUTRAW-01355,butler,1973-1974,1974-01-23,EVANSVILLE,evansville,Evansville,68,64,W,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J23  EVANSVILLE*            W, 68-64",50,
BUTRAW-01356,butler,1973-1974,1974-01-26,VALPARAISO,valparaiso,Valparaiso,68,78,L,0,SOURCE_PROGRAM_HOME,Hinkle Fieldhouse,Indianapolis,IN,REGULAR_SEASON,,,,,,"J26  VALPARAISO*                  L, 68-78",50,
BUTRAW-01357,butler,1973-1974,1974-01-28,Ball State,ball-state,Ball State,82,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J28  at Ball State                     L, 82-86",50,
BUTRAW-01358,butler,1973-1974,1974-01-30,Wabash,wabash,Wabash,84,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"J30  at Wabash*                W, 84-67",50,
BUTRAW-01359,butler,1973-1974,1974-02-02,St. Joseph’s,st-josephs-ind,St. Joseph's (Ind.),64,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"F2   at St. Joseph’s*                  L, 64-70",50,
BUTRAW-01360,butler,1973-1974,1974-02-06,DePAUW,depauw,DePauw,53,44,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,"Butler official all-time results ledger and Butler-published series history were cross-checked; targeted authoritative reciprocal histories were used where uniquely matchable. Remaining H/A/N cannot be established safely without inferring from geography, typography alone, or venue chronology.","F6  DePAUW*                W, 53-44",50,
