source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
BAYRAW-01805,baylor,1989-1990,1989-12-01,MERCER2,mercer,Mercer,100,58,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D1 — — MERCER2 W 100-58 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01806,baylor,1989-1990,1989-12-02,SAM HOUSTON STATE2,sam-houston,Sam Houston,79,66,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D2 — — SAM HOUSTON STATE2 W 79-66 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01807,baylor,1989-1990,1989-12-04,KANSAS STATE,kansas-state,Kansas State,53,60,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D4 — — KANSAS STATE L 53-60 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01808,baylor,1989-1990,1989-12-06,at North Texas,north-texas,North Texas,78,67,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D6 — — at North Texas W 78-67 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01809,baylor,1989-1990,1989-12-09,HARDIN-SIMMONS,hardin-simmons,Hardin-Simmons,73,64,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D9 — — HARDIN-SIMMONS W 73-64 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01810,baylor,1989-1990,1989-12-20,at Colorado State,colorado-state,Colorado State,55,64,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D20 — — at Colorado State L 55-64 D,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01811,baylor,1989-1990,1989-12-30,PRAIRIE VIEW A&M,prairie-view-a-m,Prairie View A&M,97,67,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D30 — — PRAIRIE VIEW A&M W 97-67 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01812,baylor,1989-1990,1990-01-03,* TEXAS A&M,texas-a-m,Texas A&M,69,76,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J3 — — * TEXAS A&M L 69-76 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01813,baylor,1989-1990,1990-01-06,* at Texas,texas,Texas,89,108,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J6 — — * at Texas L 89-108 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01814,baylor,1989-1990,1990-01-10,* at Arkansas,arkansas,Arkansas,84,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J10 — 12 * at Arkansas L 84-99 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01815,baylor,1989-1990,1990-01-13,* RICE,rice,Rice,62,65,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J13 — — * RICE L 62-65 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01816,baylor,1989-1990,1990-01-17,* HOUSTON,houston,Houston,74,78,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J17 — — * HOUSTON L 74-78 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01817,baylor,1989-1990,1990-01-20,* at Texas Tech,texas-tech,Texas Tech,58,50,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J20 — — * at Texas Tech W 58-50 J,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01818,baylor,1989-1990,1990-01-23,CENTENARY,centenary,Centenary,97,79,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J23 — — CENTENARY W 97-79 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01819,baylor,1989-1990,1990-01-27,* TCU,tcu,TCU,63,60,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J27 — — * TCU W 63-60 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01820,baylor,1989-1990,1990-01-31,* at SMU,smu,SMU,66,63,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J31 — — * at SMU W 66-63 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01821,baylor,1989-1990,1990-02-03,* at Texas A&M,texas-a-m,Texas A&M,85,77,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F3 — — * at Texas A&M W 85-77 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01822,baylor,1989-1990,1990-02-07,* TEXAS,texas,Texas,91,96,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F7 — — * TEXAS L 91-96 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01823,baylor,1989-1990,1990-02-10,* ARKANSAS,arkansas,Arkansas,82,77,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F10 — 3 * ARKANSAS W 82-77 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01824,baylor,1989-1990,1990-02-14,* at Rice,rice,Rice,74,69,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F14 — — * at Rice W 74-69 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01825,baylor,1989-1990,1990-02-17,* at Houston,houston,Houston,77,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F17 — — * at Houston L 77-83 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01826,baylor,1989-1990,1990-02-21,* TEXAS TECH,texas-tech,Texas Tech,60,48,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F21 — — * TEXAS TECH W 60-48 F,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01827,baylor,1989-1990,1990-02-28,* at TCU,tcu,TCU,56,62,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F28 — — * at TCU L 56-62 M,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01828,baylor,1989-1990,1990-03-03,* SMU,smu,SMU,64,76,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,M3 — — * SMU L 64-76 M,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01829,baylor,1989-1990,1990-03-09,vs. TCU3,tcu,TCU,72,62,W,0,NEUTRAL,Reunion Arena,Dallas,TX,CONFERENCE_TOURNAMENT,,Southwest Conference Tournament,,,,M9 — — vs. TCU3 W 72-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,Stage 3B classification: QUARTERFINAL.
BAYRAW-01830,baylor,1989-1990,1990-03-10,vs. Arkansas3,arkansas,Arkansas,75,115,L,0,NEUTRAL,Reunion Arena,Dallas,TX,CONFERENCE_TOURNAMENT,,Southwest Conference Tournament,,,,M10 — 9 vs. Arkansas3 L 75-115,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,Stage 3B classification: SEMIFINAL.
BAYRAW-01831,baylor,1989-1990,1990-03-15,at Mississippi State4,mississippi-state,Mississippi State,75,84,L,0,OPPONENT_HOME,Humphrey Coliseum,Starkville,MS,NIT,,NIT,,,,M15 — — at Mississippi State4 L 75-84,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,Stage 3B classification: FIRST_ROUND.
BAYRAW-01832,baylor,1990-1991,1990-11-27,SAM HOUSTON STATE,sam-houston,Sam Houston,109,81,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,N27 — — SAM HOUSTON STATE W 109-81,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01833,baylor,1990-1991,1990-11-30,NORTHWESTERN STATE1,northwestern-state,Northwestern State,77,60,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,N30 — — NORTHWESTERN STATE1 W 77-60,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01834,baylor,1990-1991,1990-12-01,PENN STATE1,penn-state,Penn State,72,70,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D1 — — PENN STATE1 W 72-70,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01835,baylor,1990-1991,1990-12-03,BROOKLYN,brooklyn-college,Brooklyn College,93,48,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D3 — — BROOKLYN W 93-48,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01836,baylor,1990-1991,1990-12-05,IOWA STATE,iowa-state,Iowa State,91,72,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D5 — — IOWA STATE W 91-72,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01837,baylor,1990-1991,1990-12-14,vs. Idaho2,idaho,Idaho,86,62,W,0,NEUTRAL,,Tokyo,JP,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D14 — — vs. Idaho2 W 86-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01838,baylor,1990-1991,1990-12-15,vs. LaSalle2,la-salle,La Salle,82,87,L,0,NEUTRAL,,Tokyo,JP,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,D15 — — vs. LaSalle2 L 82-87,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01839,baylor,1990-1991,1990-12-27,at San Diego State,san-diego-state,San Diego State,70,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D27 — — at San Diego State L 70-84,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01840,baylor,1990-1991,1990-12-29,at U.S. International,us-international,U.S. International,98,87,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D29 — — at U.S. International W 98-87,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01841,baylor,1990-1991,1991-01-02,* HOUSTON,houston,Houston,85,87,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J2 — — * HOUSTON L 85-87,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01842,baylor,1990-1991,1991-01-05,* at Texas,texas,Texas,77,94,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J5 — — * at Texas L 77-94,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01843,baylor,1990-1991,1991-01-08,* at Texas Tech,texas-tech,Texas Tech,63,54,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J8 — — * at Texas Tech W 63-54,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01844,baylor,1990-1991,1991-01-12,* TCU,tcu,TCU,65,68,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J12 — — * TCU L 65-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01845,baylor,1990-1991,1991-01-16,* SMU,smu,SMU,63,80,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J16 — — * SMU L 63-80,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01846,baylor,1990-1991,1991-01-19,* at Texas A&M,texas-a-m,Texas A&M,90,85,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J19 — — * at Texas A&M W 90-85,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01847,baylor,1990-1991,1991-01-26,* ARKANSAS,arkansas,Arkansas,68,73,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J26 — 2 * ARKANSAS L 68-73,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01848,baylor,1990-1991,1991-01-30,* at Rice,rice,Rice,96,102,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J30 — — * at Rice L 96-102,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01849,baylor,1990-1991,1991-02-02,* at Houston,houston,Houston,76,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F2 — — * at Houston L 76-86,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01850,baylor,1990-1991,1991-02-06,* TEXAS,texas,Texas,95,100,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F6 — 24 * TEXAS L 95-100,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01851,baylor,1990-1991,1991-02-09,* TEXAS TECH,texas-tech,Texas Tech,66,79,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F9 — — * TEXAS TECH L 66-79,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01852,baylor,1990-1991,1991-02-13,* at TCU,tcu,TCU,77,75,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F13 — — * at TCU W OT 77-75,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01853,baylor,1990-1991,1991-02-16,* at SMU,smu,SMU,70,64,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F16 — — * at SMU W 70-64,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01854,baylor,1990-1991,1991-02-20,* TEXAS A&M,texas-a-m,Texas A&M,61,66,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F20 — — * TEXAS A&M L 61-66,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01855,baylor,1990-1991,1991-02-23,SOUTHEASTERN LOUISIANA,se-louisiana,SE Louisiana,96,45,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F23 — — SOUTHEASTERN LOUISIANA W 96-45,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01856,baylor,1990-1991,1991-02-26,* at Arkansas,arkansas,Arkansas,74,106,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F26 — 3 * at Arkansas L 74-106,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01857,baylor,1990-1991,1991-03-02,* RICE,rice,Rice,70,72,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,M2 — — * RICE L 70-72,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01858,baylor,1990-1991,1991-03-08,vs. Texas3,texas,Texas,78,88,L,0,NEUTRAL,Reunion Arena,Dallas,TX,CONFERENCE_TOURNAMENT,,Southwest Conference Tournament,,,,M8 — 23 vs. Texas3 L 78-88,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,Stage 3B classification: QUARTERFINAL.
BAYRAW-01859,baylor,1991-1992,1991-11-25,UTSA,utsa,UTSA,79,73,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,N25 — — UTSA W 79-73,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01860,baylor,1991-1992,1991-11-26,SAM HOUSTON STATE,sam-houston,Sam Houston,99,60,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,N26 — — SAM HOUSTON STATE W 99-60,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01861,baylor,1991-1992,1991-11-29,vs. Gonzaga1,gonzaga,Gonzaga,57,87,L,0,NEUTRAL,,Fresno,CA,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,N29 — — vs. Gonzaga1 L 57-87,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01862,baylor,1991-1992,1991-11-30,vs. Northeastern1,northeastern,Northeastern,80,68,W,0,NEUTRAL,,Fresno,CA,REGULAR_SEASON,,,,RESEARCHED_PARTIAL,Baylor regular-season tournament/site history and targeted official/reciprocal evidence establish neutral classification and municipality/state; exact physical venue not safely established in Stage 3A.,N30 — — vs. Northeastern1 W 80-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01863,baylor,1991-1992,1991-12-02,at Valparaiso,valparaiso,Valparaiso,77,68,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D2 — — at Valparaiso W 77-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01864,baylor,1991-1992,1991-12-06,SE LOUISIANA2,se-louisiana,SE Louisiana,73,58,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D6 — — SE LOUISIANA2 W 73-58,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01865,baylor,1991-1992,1991-12-07,PRINCETON2,princeton,Princeton,54,61,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D7 — — PRINCETON2 L 54-61,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01866,baylor,1991-1992,1991-12-15,at Texas State,texas-state,Texas State,67,55,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,D15 — — at Texas State W 67-55,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01867,baylor,1991-1992,1991-12-21,DEPAUL,depaul,DePaul,67,82,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D21 — — DEPAUL L 67-82,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01868,baylor,1991-1992,1991-12-30,NORTH TEXAS,north-texas,North Texas,80,66,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,D30 — — NORTH TEXAS W 80-66,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01869,baylor,1991-1992,1992-01-04,SOUTH ALABAMA,south-alabama,South Alabama,59,88,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J4 — — SOUTH ALABAMA L 59-88,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01870,baylor,1991-1992,1992-01-09,* at Rice,rice,Rice,69,76,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J9 — — * at Rice L OT 69-76,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01871,baylor,1991-1992,1992-01-11,* at Houston,houston,Houston,77,83,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J11 — — * at Houston L 77-83,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01872,baylor,1991-1992,1992-01-15,* TEXAS TECH,texas-tech,Texas Tech,75,68,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J15 — — * TEXAS TECH W 75-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01873,baylor,1991-1992,1992-01-21,* at TCU,tcu,TCU,64,63,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J21 — — * at TCU W 64-63,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01874,baylor,1991-1992,1992-01-25,* at SMU,smu,SMU,72,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,J25 — — * at SMU L 72-74,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01875,baylor,1991-1992,1992-01-27,* TEXAS,texas,Texas,84,68,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,J27 — — * TEXAS W 84-68,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01876,baylor,1991-1992,1992-02-01,at UMKC,kansas-city,Kansas City,61,75,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F1 — — at UMKC L 61-75,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01877,baylor,1991-1992,1992-02-03,at Tulsa,tulsa,Tulsa,73,59,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F3 — — at Tulsa W 73-59,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01878,baylor,1991-1992,1992-02-08,* RICE,rice,Rice,65,72,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F8 — — * RICE L 65-72,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01879,baylor,1991-1992,1992-02-12,* HOUSTON,houston,Houston,92,98,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F12 — — * HOUSTON L 92-98,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01880,baylor,1991-1992,1992-02-15,* at Texas Tech,texas-tech,Texas Tech,79,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F15 — — * at Texas Tech L 79-84,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01881,baylor,1991-1992,1992-02-19,* TEXAS A&M,texas-a-m,Texas A&M,61,63,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F19 — — * TEXAS A&M L 61-63,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01882,baylor,1991-1992,1992-02-22,* TCU,tcu,TCU,63,73,L,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F22 — — * TCU L 63-73,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01883,baylor,1991-1992,1992-02-26,* SMU,smu,SMU,76,62,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,F26 — — * SMU W 76-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01884,baylor,1991-1992,1992-02-29,* at Texas,texas,Texas,67,97,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,F29 — — * at Texas L 67-97,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01885,baylor,1991-1992,1992-03-02,* at Texas A&M,texas-a-m,Texas A&M,96,76,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,M2 — — * at Texas A&M W 96-76,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,
BAYRAW-01886,baylor,1991-1992,1992-03-12,vs. TCU3,tcu,TCU,55,62,L,0,NEUTRAL,Reunion Arena,Dallas,TX,CONFERENCE_TOURNAMENT,,Southwest Conference Tournament,,,,M12 — — vs. TCU3 L 55-62,BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 109,Stage 3B classification: QUARTERFINAL.
BAYRAW-01887,baylor,1992-1993,1992-12-01,"HARDIN-SIMMONS 3,810",hardin-simmons,Hardin-Simmons,97,64,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D1 — — HARDIN-SIMMONS 3,810 W 97-64 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01888,baylor,1992-1993,1992-12-04,"VALPARAISO1 6,138",valparaiso,Valparaiso,104,87,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D4 — — VALPARAISO1 6,138 W 104-87 N",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01889,baylor,1992-1993,1992-12-05,"CHARLOTTE1 7,751",charlotte,Charlotte,94,93,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D5 — — CHARLOTTE1 7,751 W 94-93 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01890,baylor,1992-1993,1992-12-08,"at North Texas 1,924",north-texas,North Texas,88,86,W,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D8 — — at North Texas 1,924 W OT 88-86 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01891,baylor,1992-1993,1992-12-12,"at Oklahoma State 6,381",oklahoma-state,Oklahoma State,75,93,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D12 — — at Oklahoma State 6,381 L 75-93 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01892,baylor,1992-1993,1992-12-19,"at UTSA 1,453",utsa,UTSA,89,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D19 — — at UTSA 1,453 W 89-72 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01893,baylor,1992-1993,1992-12-21,"at South Alabama 3,140",south-alabama,South Alabama,100,105,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"D21 — — at South Alabama 3,140 L 100-105 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01894,baylor,1992-1993,1992-12-30,"UMKC 2,987",kansas-city,Kansas City,98,87,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"D30 — — UMKC 2,987 W 98-87 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
BAYRAW-01895,baylor,1992-1993,1993-01-05,"TULSA 4,210",tulsa,Tulsa,94,85,W,0,SOURCE_PROGRAM_HOME,Ferrell Center,Waco,TX,REGULAR_SEASON,,,,,,"J5 — — TULSA 4,210 W 94-85 D",BU_MBB_Media_Almanac_25-26_Final.pdf PDF page 110,
