source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
DEPRAW-01032,depaul,1970-1971,1970-12-18,at Kentucky%,kentucky,Kentucky,85,106,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/18/70 at Kentucky% L, 85-106",,Normalized package date 1970-12-18; literal source date preserved in raw_text
DEPRAW-01033,depaul,1970-1971,1970-12-19,vs. Kansas State%,kansas-state,Kansas State,68,78,L,0,NEUTRAL,Memorial Coliseum,Lexington,KY,REGULAR_SEASON,,,,,,"12/19/70 vs. Kansas State% L, 68-78",,Normalized package date 1970-12-19; literal source date preserved in raw_text
DEPRAW-01034,depaul,1970-1971,1970-12-22,Spring Hill,spring-hill,Spring Hill College,94,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/22/70 Spring Hill W, 94-65",,Normalized package date 1970-12-22; literal source date preserved in raw_text
DEPRAW-01035,depaul,1970-1971,1970-12-26,vs. LSU$,lsu,LSU,72,91,L,0,NEUTRAL,Oklahoma City Municipal Auditorium,Oklahoma City,OK,REGULAR_SEASON,,,,,,"12/26/70 vs. LSU$ L, 72-91",,Normalized package date 1970-12-26; literal source date preserved in raw_text
DEPRAW-01036,depaul,1970-1971,1970-12-28,at Oklahoma City$,oklahoma-city,Oklahoma City,69,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/28/70 at Oklahoma City$ L, 69-73",,Normalized package date 1970-12-28; literal source date preserved in raw_text
DEPRAW-01037,depaul,1970-1971,1970-12-29,vs. San Francisco$,san-francisco,San Francisco,57,77,L,0,NEUTRAL,Oklahoma City Municipal Auditorium,Oklahoma City,OK,REGULAR_SEASON,,,,,,"12/29/70 vs. San Francisco$ L, 57-77",,Normalized package date 1970-12-29; literal source date preserved in raw_text
DEPRAW-01038,depaul,1970-1971,1971-01-02,Illinois Wesleyan,illinois-wesleyan,Illinois Wesleyan,88,71,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/2/71 Illinois Wesleyan W, 88-71",,Normalized package date 1971-01-02; literal source date preserved in raw_text
DEPRAW-01039,depaul,1970-1971,1971-01-09,Saint Joseph’s (Ind.),saint-josephs-indiana,Saint Joseph's (IN),85,71,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/9/71 Saint Joseph’s (Ind.) W, 85-71",,Normalized package date 1971-01-09; literal source date preserved in raw_text
DEPRAW-01040,depaul,1970-1971,1971-01-13,at Villanova,villanova,Villanova,59,99,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/13/71 at Villanova L, 59-99",,Normalized package date 1971-01-13; literal source date preserved in raw_text
DEPRAW-01041,depaul,1970-1971,1971-01-16,Dayton,dayton,Dayton,71,76,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/16/71 Dayton L, 71-76",,Normalized package date 1971-01-16; literal source date preserved in raw_text
DEPRAW-01042,depaul,1970-1971,1971-01-23,at Marquette,marquette,Marquette,51,73,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/23/71 at Marquette L, 51-73",,Normalized package date 1971-01-23; literal source date preserved in raw_text
DEPRAW-01043,depaul,1970-1971,1971-01-25,Niagara,niagara,Niagara,72,83,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/25/71 Niagara L, 72-83",,Normalized package date 1971-01-25; literal source date preserved in raw_text
DEPRAW-01044,depaul,1970-1971,1971-01-28,at Duquesne,duquesne,Duquesne,74,90,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/28/71 at Duquesne L, 74-90",,Normalized package date 1971-01-28; literal source date preserved in raw_text
DEPRAW-01045,depaul,1970-1971,1971-02-02,at Drake,drake,Drake,80,93,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/2/71 at Drake L, 80-93",,Normalized package date 1971-02-02; literal source date preserved in raw_text
DEPRAW-01046,depaul,1970-1971,1971-02-06,Marquette,marquette,Marquette,55,84,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/6/71 Marquette L, 55-84",,Normalized package date 1971-02-06; literal source date preserved in raw_text
DEPRAW-01047,depaul,1970-1971,1971-02-13,Notre Dame,notre-dame,Notre Dame,76,107,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/13/71 Notre Dame L, 76-107",,Normalized package date 1971-02-13; literal source date preserved in raw_text
DEPRAW-01048,depaul,1970-1971,1971-02-16,Milwaukee,milwaukee,Milwaukee,81,66,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/16/71 Milwaukee W, 81-66",,Normalized package date 1971-02-16; literal source date preserved in raw_text
DEPRAW-01049,depaul,1970-1971,1971-02-20,at Dayton,dayton,Dayton,60,92,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/20/71 at Dayton L, 60-92",,Normalized package date 1971-02-20; literal source date preserved in raw_text
DEPRAW-01050,depaul,1970-1971,1971-02-25,at Providence,providence,Providence,64,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/25/71 at Providence L, 64-74",,Normalized package date 1971-02-25; literal source date preserved in raw_text
DEPRAW-01051,depaul,1970-1971,1971-02-27,Mankato,minnesota-state-mankato,Minnesota State Mankato,87,74,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/27/71 Mankato W, 87-74",,Normalized package date 1971-02-27; literal source date preserved in raw_text
DEPRAW-01052,depaul,1970-1971,1971-03-03,Xavier,xavier,Xavier,84,76,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/3/71 Xavier W, 84-76",,Normalized package date 1971-03-03; literal source date preserved in raw_text
DEPRAW-01053,depaul,1971-1972,1971-12-04,Rocky Mountain,rocky-mountain-college,Rocky Mountain College,108,84,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/4/71 Rocky Mountain W, 108-84",,Normalized package date 1971-12-04; literal source date preserved in raw_text
DEPRAW-01054,depaul,1971-1972,1971-12-11,at Niagara,niagara,Niagara,87,108,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/11/71 at Niagara L, 87-108",,Normalized package date 1971-12-11; literal source date preserved in raw_text
DEPRAW-01055,depaul,1971-1972,1971-12-15,at St. Bonaventure,st-bonaventure,St. Bonaventure,66,80,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/15/71 at St. Bonaventure L, 66-80",,Normalized package date 1971-12-15; literal source date preserved in raw_text
DEPRAW-01056,depaul,1971-1972,1971-12-18,Providence,providence,Providence,64,75,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/18/71 Providence L, 64-75",,Normalized package date 1971-12-18; literal source date preserved in raw_text
DEPRAW-01057,depaul,1971-1972,1971-12-20,Parsons,parsons-college,Parsons College,93,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/20/71 Parsons W, 93-75",,Normalized package date 1971-12-20; literal source date preserved in raw_text
DEPRAW-01058,depaul,1971-1972,1972-01-04,Dubuque,dubuque,University of Dubuque,83,61,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/4/72 Dubuque W, 83-61",,Normalized package date 1972-01-04; literal source date preserved in raw_text
DEPRAW-01059,depaul,1971-1972,1972-01-08,Saint Joseph’s (Ind.),saint-josephs-indiana,Saint Joseph's (IN),82,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,1/8/72 Saint Joseph’s (Ind.) W 82-70,,Normalized package date 1972-01-08; literal source date preserved in raw_text
DEPRAW-01060,depaul,1971-1972,1972-01-15,at Dayton,dayton,Dayton,75,72,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/15/72 at Dayton W, 75-72",,Normalized package date 1972-01-15; literal source date preserved in raw_text
DEPRAW-01061,depaul,1971-1972,1972-01-19,Green Bay,green-bay,Green Bay,79,67,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/19/72 Green Bay W, 79-67",,Normalized package date 1972-01-19; literal source date preserved in raw_text
DEPRAW-01062,depaul,1971-1972,1972-01-22,at Marquette,marquette,Marquette,61,70,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/22/72 at Marquette L, 61-70",,Normalized package date 1972-01-22; literal source date preserved in raw_text
DEPRAW-01063,depaul,1971-1972,1972-01-26,Eastern Illinois,eastern-illinois,Eastern Illinois,75,68,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/26/72 Eastern Illinois W, 75-68",,Normalized package date 1972-01-26; literal source date preserved in raw_text
DEPRAW-01064,depaul,1971-1972,1972-01-29,Villanova,villanova,Villanova,83,94,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/29/72 Villanova L, 83-94",,Normalized package date 1972-01-29; literal source date preserved in raw_text
DEPRAW-01065,depaul,1971-1972,1972-01-31,Milwaukee,milwaukee,Milwaukee,80,79,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/31/72 Milwaukee W, 80-79",,Normalized package date 1972-01-31; literal source date preserved in raw_text
DEPRAW-01066,depaul,1971-1972,1972-02-05,Marquette,marquette,Marquette,61,79,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/5/72 Marquette L, 61-79",,Normalized package date 1972-02-05; literal source date preserved in raw_text
DEPRAW-01067,depaul,1971-1972,1972-02-07,at South Carolina,south-carolina,South Carolina,67,91,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/7/72 at South Carolina L, 67-91",,Normalized package date 1972-02-07; literal source date preserved in raw_text
DEPRAW-01068,depaul,1971-1972,1972-02-12,at Notre Dame,notre-dame,Notre Dame,78,93,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/12/72 at Notre Dame L, 78-93",,Normalized package date 1972-02-12; literal source date preserved in raw_text
DEPRAW-01069,depaul,1971-1972,1972-02-15,vs. Northwestern^,northwestern,Northwestern,74,72,W,0,NEUTRAL,Chicago Stadium,Chicago,IL,REGULAR_SEASON,,,,,,"2/15/72 vs. Northwestern^ W, 74-72",,Normalized package date 1972-02-15; literal source date preserved in raw_text
DEPRAW-01070,depaul,1971-1972,1972-02-19,Lewis,lewis,Lewis,90,82,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/19/72 Lewis W, 90-82",,Normalized package date 1972-02-19; literal source date preserved in raw_text
DEPRAW-01071,depaul,1971-1972,1972-02-23,Duquesne,duquesne,Duquesne,65,70,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/23/72 Duquesne L, 65-70",,Normalized package date 1972-02-23; literal source date preserved in raw_text
DEPRAW-01072,depaul,1971-1972,1972-02-26,at Xavier,xavier,Xavier,62,71,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/26/72 at Xavier L, 62-71",,Normalized package date 1972-02-26; literal source date preserved in raw_text
DEPRAW-01073,depaul,1971-1972,1972-03-01,at Toledo,toledo,Toledo,66,70,L,1,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/1/72 at Toledo L, 66-70 (OT)",,Normalized package date 1972-03-01; literal source date preserved in raw_text
DEPRAW-01074,depaul,1971-1972,1972-03-04,Charlotte,charlotte,Charlotte,94,83,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/4/72 Charlotte W, 94-83",,Normalized package date 1972-03-04; literal source date preserved in raw_text
DEPRAW-01075,depaul,1971-1972,1972-03-06,Drake,drake,Drake,94,76,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"3/6/72 Drake W, 94-76",,Normalized package date 1972-03-06; literal source date preserved in raw_text
DEPRAW-01076,depaul,1972-1973,1972-11-29,St. Mary’s (Minn.),st-mary-s-minn,St. Mary’s (Minn.),79,54,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"11/29/72 St. Mary’s (Minn.) W, 79-54",,Normalized package date 1972-11-29; literal source date preserved in raw_text
DEPRAW-01077,depaul,1972-1973,1972-12-05,Northwestern,northwestern,Northwestern,88,80,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/5/72 Northwestern W, 88-80",,Normalized package date 1972-12-05; literal source date preserved in raw_text
DEPRAW-01078,depaul,1972-1973,1972-12-09,at Drake,drake,Drake,75,86,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/9/72 at Drake L, 75-86",,Normalized package date 1972-12-09; literal source date preserved in raw_text
DEPRAW-01079,depaul,1972-1973,1972-12-12,Winona State,winona-state,Winona State University,87,57,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/12/72 Winona State W, 87-57",,Normalized package date 1972-12-12; literal source date preserved in raw_text
DEPRAW-01080,depaul,1972-1973,1972-12-16,St. Bonaventure,st-bonaventure,St. Bonaventure,70,68,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/16/72 St. Bonaventure W, 70-68",,Normalized package date 1972-12-16; literal source date preserved in raw_text
DEPRAW-01081,depaul,1972-1973,1972-12-20,San Diego State,san-diego-state,San Diego State,89,75,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/20/72 San Diego State W, 89-75",,Normalized package date 1972-12-20; literal source date preserved in raw_text
DEPRAW-01082,depaul,1972-1973,1972-12-23,at Providence,providence,Providence,80,107,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/23/72 at Providence L, 80-107",,Normalized package date 1972-12-23; literal source date preserved in raw_text
DEPRAW-01083,depaul,1972-1973,1972-12-28,Long Island,long-island-university,LIU,93,61,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/28/72 Long Island W, 93-61",,Normalized package date 1972-12-28; literal source date preserved in raw_text
DEPRAW-01084,depaul,1972-1973,1972-12-30,Saint Joseph’s (Ind.),saint-josephs-indiana,Saint Joseph's (IN),82,64,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/30/72 Saint Joseph’s (Ind.) W, 82-64",,Normalized package date 1972-12-30; literal source date preserved in raw_text
DEPRAW-01085,depaul,1972-1973,1973-01-02,Eastern Illinois,eastern-illinois,Eastern Illinois,76,58,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/2/73 Eastern Illinois W, 76-58",,Normalized package date 1973-01-02; literal source date preserved in raw_text
DEPRAW-01086,depaul,1972-1973,1973-01-05,at Marquette,marquette,Marquette,59,60,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/5/73 at Marquette L, 59-60",,Normalized package date 1973-01-05; literal source date preserved in raw_text
DEPRAW-01087,depaul,1972-1973,1973-01-08,Westmont,westmont,Westmont College,86,69,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/8/73 Westmont W, 86-69",,Normalized package date 1973-01-08; literal source date preserved in raw_text
DEPRAW-01088,depaul,1972-1973,1973-01-11,Notre Dame,notre-dame,Notre Dame,67,72,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/11/73 Notre Dame L, 67-72",,Normalized package date 1973-01-11; literal source date preserved in raw_text
DEPRAW-01089,depaul,1972-1973,1973-01-16,Manhattan,manhattan,Manhattan,59,68,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/16/73 Manhattan L, 59-68",,Normalized package date 1973-01-16; literal source date preserved in raw_text
DEPRAW-01090,depaul,1972-1973,1973-01-22,at South Carolina,south-carolina,South Carolina,66,84,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/22/73 at South Carolina L, 66-84",,Normalized package date 1973-01-22; literal source date preserved in raw_text
DEPRAW-01091,depaul,1972-1973,1973-01-27,Dayton,dayton,Dayton,74,82,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/27/73 Dayton L, 74-82",,Normalized package date 1973-01-27; literal source date preserved in raw_text
DEPRAW-01092,depaul,1972-1973,1973-01-30,at Duquesne,duquesne,Duquesne,71,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/30/73 at Duquesne L, 71-85",,Normalized package date 1973-01-30; literal source date preserved in raw_text
DEPRAW-01093,depaul,1972-1973,1973-02-03,Marquette,marquette,Marquette,55,70,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/3/73 Marquette L, 55-70",,Normalized package date 1973-02-03; literal source date preserved in raw_text
DEPRAW-01094,depaul,1972-1973,1973-02-07,Xavier,xavier,Xavier,69,67,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/7/73 Xavier W, 69-67",,Normalized package date 1973-02-07; literal source date preserved in raw_text
DEPRAW-01095,depaul,1972-1973,1973-02-09,at Villanova,villanova,Villanova,89,80,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/9/73 at Villanova W, 89-80",,Normalized package date 1973-02-09; literal source date preserved in raw_text
DEPRAW-01096,depaul,1972-1973,1973-02-14,at Charlotte,charlotte,Charlotte,70,74,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/14/73 at Charlotte L, 70-74",,Normalized package date 1973-02-14; literal source date preserved in raw_text
DEPRAW-01097,depaul,1972-1973,1973-02-17,Lewis,lewis,Lewis,102,70,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/17/73 Lewis W, 102-70",,Normalized package date 1973-02-17; literal source date preserved in raw_text
DEPRAW-01098,depaul,1972-1973,1973-02-19,Green Bay,green-bay,Green Bay,62,63,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/19/73 Green Bay L, 62-63",,Normalized package date 1973-02-19; literal source date preserved in raw_text
DEPRAW-01099,depaul,1972-1973,1973-02-24,Niagara,niagara,Niagara,87,81,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/24/73 Niagara W, 87-81",,Normalized package date 1973-02-24; literal source date preserved in raw_text
DEPRAW-01100,depaul,1972-1973,1973-02-28,Toledo,toledo,Toledo,67,65,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/28/73 Toledo W, 67-65",,Normalized package date 1973-02-28; literal source date preserved in raw_text
DEPRAW-01101,depaul,1973-1974,1973-12-01,St. Mary’s (Minn.),st-mary-s-minn,St. Mary’s (Minn.),82,72,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/1/73 St. Mary’s (Minn.) W, 82-72",,Normalized package date 1973-12-01; literal source date preserved in raw_text
DEPRAW-01102,depaul,1973-1974,1973-12-06,Washington State,washington-state,Washington State,67,45,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/6/73 Washington State W, 67-45",,Normalized package date 1973-12-06; literal source date preserved in raw_text
DEPRAW-01103,depaul,1973-1974,1973-12-08,at Northwestern,northwestern,Northwestern,65,76,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/8/73 at Northwestern L, 65-76",,Normalized package date 1973-12-08; literal source date preserved in raw_text
DEPRAW-01104,depaul,1973-1974,1973-12-10,Rocky Mountain,rocky-mountain-college,Rocky Mountain College,91,73,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/10/73 Rocky Mountain W, 91-73",,Normalized package date 1973-12-10; literal source date preserved in raw_text
DEPRAW-01105,depaul,1973-1974,1973-12-14,at Tennesee%,tennessee,Tennessee,61,96,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"12/14/73 at Tennesee% L, 61-96",,Normalized package date 1973-12-14; literal source date preserved in raw_text
DEPRAW-01106,depaul,1973-1974,1973-12-15,vs. Utah State%,utah-state,Utah State,93,102,L,0,NEUTRAL,Stokely Athletics Center,Knoxville,TN,REGULAR_SEASON,,,,,,"12/15/73 vs. Utah State% L, 93-102",,Normalized package date 1973-12-15; literal source date preserved in raw_text
DEPRAW-01107,depaul,1973-1974,1973-12-17,California State,cal-state-east-bay,Cal State East Bay,94,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/17/73 California State W, 94-63",,Owner disposition: literal California State = Cal State Hayward / present-day Cal State East Bay institutional identity; historical/non-current-D1.
DEPRAW-01108,depaul,1973-1974,1973-12-22,Providence,providence,Providence,75,93,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"12/22/73 Providence L, 75-93",,Normalized package date 1973-12-22; literal source date preserved in raw_text
DEPRAW-01109,depaul,1973-1974,1973-12-28,vs. Brown&,brown,Brown,75,69,W,0,NEUTRAL,,Springfield,MA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Completed post-Checkpoint-12 neutral-site population review exhausted the bounded evidence checked without establishing a safe exact physical venue; preserve explicit researched neutral-site debt.,"12/28/73 vs. Brown& W, 75-69",,Normalized package date 1973-12-28; literal source date preserved in raw_text
DEPRAW-01110,depaul,1973-1974,1973-12-29,vs. UMass&,massachusetts,Massachusetts,52,55,L,0,NEUTRAL,,Springfield,MA,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,Completed post-Checkpoint-12 neutral-site population review exhausted the bounded evidence checked without establishing a safe exact physical venue; preserve explicit researched neutral-site debt.,"12/29/73 vs. UMass& L, 52-55",,Normalized package date 1973-12-29; literal source date preserved in raw_text
DEPRAW-01111,depaul,1973-1974,1974-01-05,at Saint Joseph’s (Ind.),saint-josephs-indiana,Saint Joseph's (IN),89,71,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/5/74 at Saint Joseph’s (Ind.) W, 89-71",,Normalized package date 1974-01-05; literal source date preserved in raw_text
DEPRAW-01112,depaul,1973-1974,1974-01-07,at Niagara,niagara,Niagara,88,77,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/7/74 at Niagara W, 88-77",,Normalized package date 1974-01-07; literal source date preserved in raw_text
DEPRAW-01113,depaul,1973-1974,1974-01-09,at St. Bonaventure,st-bonaventure,St. Bonaventure,79,77,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/9/74 at St. Bonaventure W, 79-77",,Normalized package date 1974-01-09; literal source date preserved in raw_text
DEPRAW-01114,depaul,1973-1974,1974-01-12,at Marquette,marquette,Marquette,59,63,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/12/74 at Marquette L, 59-63",,Normalized package date 1974-01-12; literal source date preserved in raw_text
DEPRAW-01115,depaul,1973-1974,1974-01-16,Marshall,marshall,Marshall,76,68,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/16/74 Marshall W, 76-68",,Normalized package date 1974-01-16; literal source date preserved in raw_text
DEPRAW-01116,depaul,1973-1974,1974-01-19,Lewis,lewis,Lewis,99,73,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"1/19/74 Lewis W, 99-73",,Normalized package date 1974-01-19; literal source date preserved in raw_text
DEPRAW-01117,depaul,1973-1974,1974-01-26,at Dayton,dayton,Dayton,71,85,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/26/74 at Dayton L, 71-85",,Normalized package date 1974-01-26; literal source date preserved in raw_text
DEPRAW-01118,depaul,1973-1974,1974-01-31,at Notre Dame,notre-dame,Notre Dame,72,101,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"1/31/74 at Notre Dame L, 72-101",,Normalized package date 1974-01-31; literal source date preserved in raw_text
DEPRAW-01119,depaul,1973-1974,1974-02-02,Marquette,marquette,Marquette,57,70,L,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/2/74 Marquette L, 57-70",,Normalized package date 1974-02-02; literal source date preserved in raw_text
DEPRAW-01120,depaul,1973-1974,1974-02-09,at Xavier,xavier,Xavier,77,70,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"2/9/74 at Xavier W, 77-70",,Normalized package date 1974-02-09; literal source date preserved in raw_text
DEPRAW-01121,depaul,1973-1974,1974-02-16,Villanova,villanova,Villanova,65,63,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/16/74 Villanova W, 65-63",,Normalized package date 1974-02-16; literal source date preserved in raw_text
DEPRAW-01122,depaul,1973-1974,1974-02-20,Green Bay,green-bay,Green Bay,55,44,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/20/74 Green Bay W, 55-44",,Normalized package date 1974-02-20; literal source date preserved in raw_text
DEPRAW-01123,depaul,1973-1974,1974-02-23,Saint Leo,saint-leo,Saint Leo,89,52,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/23/74 Saint Leo W, 89-52",,Normalized package date 1974-02-23; literal source date preserved in raw_text
DEPRAW-01124,depaul,1973-1974,1974-02-27,Duquesne,duquesne,Duquesne,94,85,W,0,SOURCE_PROGRAM_HOME,Alumni Hall,Chicago,IL,REGULAR_SEASON,,,,,,"2/27/74 Duquesne W, 94-85",,Normalized package date 1974-02-27; literal source date preserved in raw_text
DEPRAW-01125,depaul,1973-1974,1974-03-02,at Marshall,marshall,Marshall,83,80,W,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"3/2/74 at Marshall W, 83-80",,Normalized package date 1974-03-02; literal source date preserved in raw_text
DEPRAW-01126,depaul,1974-1975,1974-11-30,at UCLA,ucla,UCLA,64,79,L,0,OPPONENT_HOME,,,,REGULAR_SEASON,,,,,,"11/30/74 at UCLA L, 64-79",,Normalized package date 1974-11-30; literal source date preserved in raw_text
